location,event,date,artist,coordinates
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2010-08-20,BRIGITTE HOOL,"(46.4829113, 6.458343500000001)"
Geneve,MUSIQUES EN ETE,2010-08-20,KATZAI,"(46.2043907, 6.1431577)"
Gampel,OPEN AIR DE GAMPEL,2010-08-20,ETERNAL TANGO,"(46.3157745, 7.741944099999999)"
Pully,PULLY FOR NOISE,2010-08-20,THE NATIONAL,"(46.5092681, 6.6654949)"
