location,event,date,artist,coordinates
Yverdon Les Bains,ANTIDOTE FESTIVAL,2015-08-14,THE WOMBATS,"(46.7784736, 6.641183)"
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2015-08-14,RAGING FYAH,"(46.1668075, 6.1145793)"
Geneve,MUSIQUES EN ETE,2015-08-14,SUN RA ARKESTRA,"(46.2043907, 6.1431577)"
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2015-08-14,MARC AYMON,"(46.1049798, 7.075533399999999)"
Le Locle,ROCK ALTITUDE,2015-08-14,LOFOFORA,"(47.0577195, 6.7487354)"
Avenches,ROCK OZ ARENES,2015-08-14,STEVE AOKI,"(46.8806009, 7.0427075)"
