location,event,date,artist,coordinates
Duedingen,BAD BONN KILBI,2012-08-12,DAN MANGAN,"(46.8464198, 7.191017899999999)"
Geneve,FETES DE GENEVE,2012-08-12,ERIK BAMY,"(46.2043907, 6.1431577)"
Geneve,FETES DE GENEVE,2012-08-12,MANOLO THE VOICE OF THE GIPSIES,"(46.2043907, 6.1431577)"
Geneve,MUSIQUES EN ETE,2012-08-12,MARKUS SCHIRMER,"(46.2043907, 6.1431577)"
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2012-08-12,REVEREND BEAT MAN,"(46.1049798, 7.075533399999999)"
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2012-08-12,KYRILL RYBAKOV,"(46.2105553, 6.2317139)"
