location,event,date,artist,coordinates
Bern,GURTEN FESTIVAL BERN,2016-07-17,JAMES BAY,"(46.9479739, 7.4474468)"
Locarno,MOON AND STARS,2016-07-17,77 BOMBAY STREET,"(46.16699879999999, 8.7942643)"
Sion,SION SOUS LES ETOILES,2016-07-17,MICHEL POLNAREFF,"(46.2331221, 7.360625999999999)"
