location,event,date,artist,coordinates
Winterthur,AFRO - PFINGSTEN,2007-05-24,GHETTO BLASTER,"(47.4988196, 8.723688899999999)"
La Chaux du Milieu,CORBAK,2007-05-24,BEL HUBERT,"(47.0131911, 6.703647699999999)"
