location,event,date,artist,coordinates
Lausanne,BALELEC,2010-05-07,JOYEUX URBAINS,"(46.5196535, 6.6322734)"
Thonex,LES RENCONTRES MUSICALES A THONEX,2010-05-07,UNCOMMONMENFROMMARS,"(46.19283739999999, 6.202767)"
Geneve,MAPPING FESTIVAL,2010-05-07,SKREAM,"(46.2043907, 6.1431577)"
Vernier,VERNIER SUR ROCK,2010-05-07,LA RUDA,"(46.2122638, 6.1052686)"
