location,event,date,artist,coordinates
Geneve,JAZZCONTREBAND,2014-10-06,VERS L'HORIZON,"(46.2043907, 6.1431577)"
Lausanne,JAZZCONTREBAND,2014-10-06,MARIE (MARIE GRILLET),"(46.5196535, 6.6322734)"
