location,event,date,artist,coordinates
Vevey,NOX ORAE,2016-08-27,THE BRIAN JONESTOWN MASSACRE,"(46.4628333, 6.8419192)"
Montreux,SEPTEMBRE MUSICAL,2016-08-27,ROYAL PHILARMONIC ORCHESTRA DE LONDRES,"(46.4312213, 6.9106799)"
