location,event,date,artist,coordinates
Lucerne,BLUE BALLS,2007-07-25,BADLY DRAWN BOY,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2007-07-25,ELVIS COSTELLO,"(47.05016819999999, 8.3093072)"
Geneve,MUSIQUES EN ETE,2007-07-25,BFE / BROOKLYN FUNK ESSENTIALS,"(46.2043907, 6.1431577)"
Nyon,PALEO FESTIVAL,2007-07-25,KRUGER,"(46.3832683, 6.2347852)"
