location,event,date,artist,coordinates
Sion,GUINNESS IRISH FESTIVAL,2008-08-07,FISH,"(46.2331221, 7.360625999999999)"
Motiers,HORS TRIBU,2008-08-07,NATHANAEL,"(46.9111044, 6.6113106)"
Pully,PULLY FOR NOISE,2008-08-07,EAGLE SEAGULL,"(46.5092681, 6.6654949)"
Porrentruy,ROCK AIR PORRENTRUY,2008-08-07,ALOAN,"(47.416647, 7.0765657)"
