location,event,date,artist,coordinates
Geneve,FETES DE GENEVE,2014-08-08,SAMIA TAWIL,"(46.2043907, 6.1431577)"
Sion,GUINNESS IRISH FESTIVAL,2014-08-08,LE VENT DU NORD,"(46.2331221, 7.360625999999999)"
