location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2013-08-14,ALIOSE,"(46.2043907, 6.1431577)"
Avenches,ROCK OZ ARENES,2013-08-14,MICHEL SARDOU,"(46.8806009, 7.0427075)"
