location,event,date,artist,coordinates
Bern,HEARTLAND,2012-11-17,THEE SILVER MT ZION MEMORIAL,"(46.9479739, 7.4474468)"
Bern,HEARTLAND,2012-11-17,MATANA ROBERTS,"(46.9479739, 7.4474468)"
Paris,HEARTLAND,2012-11-17,DO MAKE SAY THINK,"(48.856614, 2.3522219)"
