location,event,date,artist,coordinates
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2014-08-13,RED FANG,"(46.1049798, 7.075533399999999)"
Avenches,ROCK OZ ARENES,2014-08-13,AIRBOURNE,"(46.8806009, 7.0427075)"
