location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2010-08-19,ENSEMBLE WIEN BERLIN,"(46.2043907, 6.1431577)"
Gampel,OPEN AIR DE GAMPEL,2010-08-19,STATE RADIO,"(46.3157745, 7.741944099999999)"
Pully,PULLY FOR NOISE,2010-08-19,LOCAL NATIVES,"(46.5092681, 6.6654949)"
