location,event,date,artist,coordinates
Geneve,LES TRAVERSES MUSICALES,2007-02-23,CATCHA,"(46.2043907, 6.1431577)"
Habere Poche,VIBRATIONS METISSAGES,2007-02-23,KAOLIN,"(46.248468, 6.471481)"
