location,event,date,artist,coordinates
Neuchatel,FESTI NEUCH,2013-06-01,STEPHAN EICHER,"(46.9899874, 6.9292732)"
Fribourg,FESTIVAL INTERNATIONAL DU LIED,2013-06-01,FLORIAN BOESCH,"(46.8064773, 7.161971899999999)"
Carouge,LOKOS,2013-06-01,OVERDRIVE,"(46.1829674, 6.1378539)"
Sierre,SISMICS FESTIVAL,2013-06-01,EMILIE VUISSOZ AKA SORCIERE BLANCHE,"(46.29413110000001, 7.533536199999999)"
