location,event,date,artist,coordinates
Fribourg,LES GEORGES,2016-07-13,JIM THE BARBER AND HIS SHINY BLADES,"(46.8064773, 7.161971899999999)"
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-13,MAX JURY,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-13,A BU TRIO,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-13,RAG N BONE MAN,"(46.4312213, 6.9106799)"
Locarno,MOON AND STARS,2016-07-13,PHARRELL WILLIAMS,"(46.16699879999999, 8.7942643)"
