location,event,date,artist,coordinates
Motiers,HORS TRIBU,2007-08-04,KAZAK,"(46.9111044, 6.6113106)"
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2007-08-04,THE INFADELS,"(46.8496401, 6.845060800000001)"
Porrentruy,ROCK AIR PORRENTRUY,2007-08-04,NORD,"(47.416647, 7.0765657)"
Geneve,VILLAGE TROPICAL,2007-08-04,RODRY GO,"(46.2043907, 6.1431577)"
