location,event,date,artist,coordinates
Lausanne,JAZZ ONZE +,2010-11-05,L'ORCHIDEE D'HAWAI,"(46.5196535, 6.6322734)"
Monthey,TRANSVOISINES,2010-11-05,TAFTA,"(46.2521873, 6.9469598)"
