location,event,date,artist,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-12,TOWER OF POWER,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-12,MARCUS MILLER,"(46.4312213, 6.9106799)"
