location,event,date,artist,coordinates
Nyon,PALEO FESTIVAL,2009-07-26,BENABAR,"(46.3832683, 6.2347852)"
Verbier,VERBIER FESTIVAL,2009-07-26,NELSON GOERNER,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-26,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-26,OLEG MAISENBERG,"(46.0960814, 7.2285512)"
