location,event,date,artist,coordinates
Lausanne,JAZZ ONZE +,2007-10-27,CHIN CHIN,"(46.5196535, 6.6322734)"
Lausanne,JAZZ ONZE +,2007-10-27,BILL STEWART,"(46.5196535, 6.6322734)"
Saint Claude,JAZZCONTREBAND,2007-10-27,FRANCOIS GALLIX,"(46.387405, 5.867765899999999)"
Geneve,JAZZCONTREBAND,2007-10-27,LUCIEN DUBUIS,"(46.2043907, 6.1431577)"
Carouge,JAZZCONTREBAND,2007-10-27,LE BOCAL,"(46.1829674, 6.1378539)"
