location,event,date,artist,coordinates
Lausanne,ELECTROSANNE,2015-09-04,NINA KRAVIZ,"(46.5196535, 6.6322734)"
Geneve,FESTIVAL DE LA BATIE,2015-09-04,PREOCCUPATIONS,"(46.2043907, 6.1431577)"
Veyras en Valais,TOHU BOHU A VEYRAS,2015-09-04,CHARLIE WINSTON,"(46.3045233, 7.5389954)"
