location,event,date,artist,coordinates
Geneve,L'AMR AUX CROPETTES,2015-06-25,STEPHANE METRAUX,"(46.2043907, 6.1431577)"
Cully,LAVAUX CLASSIQUE,2015-06-25,HENRI DEMARQUETTE,"(46.4895985, 6.7290888)"
Cully,LAVAUX CLASSIQUE,2015-06-25,SOLENNE PAIDASSI,"(46.4895985, 6.7290888)"
Saint Gallen,OPEN AIR DE SAINT GALLEN,2015-06-25,FRANK TURNER & THE SLEEPING SOULS,"(47.4244818, 9.3767173)"
