location,event,date,artist,coordinates
Le Noirmont,CHANT DU GROS,2013-09-05,LENOX,"(47.2256223, 6.9572116)"
Lausanne,ELECTROSANNE,2013-09-05,LAWRENCE,"(46.5196535, 6.6322734)"
Montreux,SEPTEMBRE MUSICAL,2013-09-05,KIRILL GERSTEIN,"(46.4312213, 6.9106799)"
