location,event,date,artist,coordinates
Geneve,FESTIVAL DE JAZZ DE L'AMR,2015-03-29,ANDERS JORMIN,"(46.2043907, 6.1431577)"
Leysin,WORLDWIDE FESTIVAL LEYSIN,2015-03-29,MATTHEW HALSALL,"(46.3435634, 7.012033)"
