location,event,date,artist,coordinates
Geneve,FETES DE GENEVE,2012-08-08,LE BEAU LAC DE BALE,"(46.2043907, 6.1431577)"
Geneve,FETES DE GENEVE,2012-08-08,THE RABEATS,"(46.2043907, 6.1431577)"
Geneve,MUSIQUES EN ETE,2012-08-08,TARRUS RILEY,"(46.2043907, 6.1431577)"
