location,event,date,artist,coordinates
Pratteln,METALFEST,2012-06-08,KYUSS LIVES,"(47.5183198, 7.6919889)"
Pully,PULLY A L'HEURE DU QUEBEC,2012-06-08,ALEXANDRE POULIN,"(46.5092681, 6.6654949)"
Sierre,SISMICS FESTIVAL,2012-06-08,IMPERIAL TABASCO,"(46.29413110000001, 7.533536199999999)"
