location,event,date,artist,coordinates
Bale (Basel),JAZZFESTIVAL BASEL,2008-04-23,LUCAS NIGGLI,"(47.5595986, 7.5885761)"
Bale (Basel),JAZZFESTIVAL BASEL,2008-04-23,NOEMI CAMPISI,"(47.5595986, 7.5885761)"
