location,event,date,artist,coordinates
Monthey,JAZZCONTREBAND,2008-10-24,DEMI EVANS,"(46.2521873, 6.9469598)"
Geneve,JAZZCONTREBAND,2008-10-24,ONTO IT QUARTET,"(46.2043907, 6.1431577)"
Carouge,JAZZCONTREBAND,2008-10-24,OMBU,"(46.1829674, 6.1378539)"
Yverdon Les Bains,TRANSVOISINES,2008-10-24,LOLE,"(46.7784736, 6.641183)"
