location,event,date,artist,coordinates
Fribourg,FESTIVAL INTERNATIONAL DU LIED,2016-08-05,ERIN MORLEY,"(46.8064773, 7.161971899999999)"
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-08-05,MARK LANEGAN,"(46.1049798, 7.075533399999999)"
Avenches,ROCK OZ ARENES,2016-08-05,DJ SNAKE,"(46.8806009, 7.0427075)"
Verbier,VERBIER FESTIVAL,2016-08-05,GIPSY KINGS,"(46.0960814, 7.2285512)"
