location,event,date,artist,coordinates
Winterthur,AFRO - PFINGSTEN,2009-05-30,ORISHAS,"(47.4988196, 8.723688899999999)"
Duedingen,BAD BONN KILBI,2009-05-30,MICACHU & THE SHAPES,"(46.8464198, 7.191017899999999)"
La Chaux du Milieu,CORBAK,2009-05-30,DICK ANNEGARN,"(47.0131911, 6.703647699999999)"
Montreux,MOTION OPENAIR,2009-05-30,MAX B GRANT,"(46.4312213, 6.9106799)"
