location,event,date,artist,coordinates
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2013-08-26,WIENER AKADEMIE,"(46.4829113, 6.458343500000001)"
Estavayer le Lac,SWING IN THE WIND - SWINGIN,2013-08-26,AGATHE IRACEMA,"(46.8496401, 6.845060800000001)"
