location,event,date,artist,coordinates
Pully,FESTIVAL'ENTRE2,2015-06-05,AXELLE RED,"(46.5092681, 6.6654949)"
Aarberg,STARS OF SOUNDS,2015-06-05,JAN DELAY,"(47.0420553, 7.2751012)"
