location,event,date,artist,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-07,MOTORHEAD,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-07,"THE GOOD, THE BAD AND THE QUEEN","(46.4312213, 6.9106799)"
