location,event,date,artist,coordinates
Thonon Les Bains,JAZZCONTREBAND,2009-10-10,LES NOUVEAUX NEZ / LE JAZZ FAIT SON CIRQUE/KEKIDILELAPIN,"(46.373565, 6.477634999999999)"
Geneve,JAZZCONTREBAND,2009-10-10,STRAYHORNMONK,"(46.2043907, 6.1431577)"
Carouge,JAZZCONTREBAND,2009-10-10,HADRIEN FERAUD,"(46.1829674, 6.1378539)"
Vevey,ROCK N ORGE,2009-10-10,ALBERT ET LES INTERMUTANTS,"(46.4628333, 6.8419192)"
