location,event,date,artist,coordinates
Lausanne,HOLY GROOVE FESTIVAL,2015-10-03,THE MIGHTY MOCAMBOS,"(46.5196535, 6.6322734)"
Geneve,JAZZCONTREBAND,2015-10-03,MARCOS JIMENEZ,"(46.2043907, 6.1431577)"
