location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2009-08-13,ORCHESTRE DE CHAMBRE DE GENEVE,"(46.2043907, 6.1431577)"
Gampel,OPEN AIR DE GAMPEL,2009-08-13,STOCKITOWN,"(46.3157745, 7.741944099999999)"
Avenches,ROCK OZ ARENES,2009-08-13,THE OFFSPRING,"(46.8806009, 7.0427075)"
