location,event,date,artist,coordinates
Tavannes,BIG BOSS FESTIVAL,2008-07-27,SOULCHECKUP,"(47.2200764, 7.198525999999999)"
Nyon,PALEO FESTIVAL,2008-07-27,ORQUESTRA DO FUBA,"(46.3832683, 6.2347852)"
