location,event,date,artist,coordinates
Le Noirmont,CHANT DU GROS,2015-09-12,AKUA NARU,"(47.2256223, 6.9572116)"
Geneve,FESTIVAL DE LA BATIE,2015-09-12,THE DIVINE COMEDY (NEIL HANNON),"(46.2043907, 6.1431577)"
Carouge,MURS DU SON A CAROUGE,2015-09-12,RANDOM RAGE,"(46.1829674, 6.1378539)"
