location,event,date,artist,coordinates
Morgins,C'EST L'HIVER ! MORGINS FESTIVAL,2011-12-03,GOLD,"(46.2382, 6.8519)"
Lausanne,LES URBAINES,2011-12-03,LA VAMPIRES,"(46.5196535, 6.6322734)"
