location,event,date,artist,coordinates
Thonex,THONEX TOTAL COUNTRY,2007-10-13,JC HARRISON,"(46.19283739999999, 6.202767)"
Villeurbanne,ZIKEMO,2007-10-13,LES SARDINES EPANOUIES,"(45.771944, 4.8901709)"
