location,event,date,artist,coordinates
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2010-08-21,BRIGITTE HOOL,"(46.4829113, 6.458343500000001)"
Gampel,OPEN AIR DE GAMPEL,2010-08-21,REDWOOD,"(46.3157745, 7.741944099999999)"
Pully,PULLY FOR NOISE,2010-08-21,EIGHTIES B-LINE MATCHBOX DISASTER,"(46.5092681, 6.6654949)"
