location,event,date,artist,coordinates
Morgins,C'EST L'HIVER ! MORGINS FESTIVAL,2006-12-09,THE MONDRIANS,"(46.2382, 6.8519)"
Duedingen,FR KATZ FESTIVAL,2006-12-09,NORIKO TUJIKO,"(46.8464198, 7.191017899999999)"
