location,event,date,artist,coordinates
Meyrin,JAZZCONTREBAND,2010-10-16,ONJ / ORCHESTRE NATIONAL DE JAZZ,"(46.2283204, 6.070988)"
Evian Les Bains,JAZZCONTREBAND,2010-10-16,MOLLY JOHNSON,"(46.401488, 6.590948999999999)"
Geneve,JAZZCONTREBAND,2010-10-16,JOURNAL INTIME,"(46.2043907, 6.1431577)"
Carouge,JAZZCONTREBAND,2010-10-16,LES MONSTROPLANTES,"(46.1829674, 6.1378539)"
Vevey,ROCK N ORGE,2010-10-16,EL BIANCHI,"(46.4628333, 6.8419192)"
