location,event,date,artist,coordinates
Lausanne,JAZZ ONZE +,2009-10-31,DEE ALEXANDER,"(46.5196535, 6.6322734)"
Samoens,TRANSVOISINES,2009-10-31,DJAZIA SATOUR,"(46.084044, 6.728173)"
