location,event,date,artist,coordinates
Pully,PULLY FOR NOISE,2006-08-10,ART BRUT,"(46.5092681, 6.6654949)"
Geneve,VILLAGE TROPICAL,2006-08-10,LALEY,"(46.2043907, 6.1431577)"
