location,event,date,artist,coordinates
Lausanne,FESTIVAL BACH DE LAUSANNE,2011-11-12,MARC MINKOWSKI,"(46.5196535, 6.6322734)"
Lausanne,METROPOP FESTIVAL,2011-11-12,KEREN ANN,"(46.5196535, 6.6322734)"
Carouge,TRANSVOISINES,2011-11-12,KADEBOSTANY,"(46.1829674, 6.1378539)"
