location,event,date,artist,coordinates
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2016-08-20,JUNIOR KELLY,"(46.1668075, 6.1145793)"
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-08-20,ALEX BAU,"(46.1049798, 7.075533399999999)"
Penthalaz,VENOGE FESTIVAL,2016-08-20,FRERO DELAVEGA,"(46.6097989, 6.525440199999999)"
