location,event,date,artist,coordinates
Lausanne,JAZZ ONZE +,2007-10-24,BUGZ IN THE ATTIC,"(46.5196535, 6.6322734)"
Thonon Les Bains,JAZZCONTREBAND,2007-10-24,GARY BURTON,"(46.373565, 6.477634999999999)"
