location,event,date,artist,coordinates
Geneve,FESTIVAL DE JAZZ DE L'AMR,2009-04-26,OHAD TALMOR,"(46.2043907, 6.1431577)"
Bale (Basel),JAZZFESTIVAL BASEL,2009-04-26,ALY KEITA,"(47.5595986, 7.5885761)"
