location,event,date,artist,coordinates
Zurich,CHANSONS EN STOK,2010-09-25,COUP D'MARRON,"(47.3768866, 8.541694)"
Delemont,NOTES D'EQUINOXE,2010-09-25,ENSEMBLE BADAKHSHAN,"(47.365837, 7.345155500000001)"
Delemont,NOTES D'EQUINOXE,2010-09-25,TANGO SENSATIONS,"(47.365837, 7.345155500000001)"
Delemont,NOTES D'EQUINOXE,2010-09-25,ERIK MARCHAND,"(47.365837, 7.345155500000001)"
Delemont,NOTES D'EQUINOXE,2010-09-25,DEHAI LIU,"(47.365837, 7.345155500000001)"
Delemont,NOTES D'EQUINOXE,2010-09-25,SIVAN PERWER,"(47.365837, 7.345155500000001)"
