location,event,date,artist,coordinates
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2016-07-31,AMIRA MEDUNJANIN,"(45.923697, 6.869433)"
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2016-07-31,ANDRE MANOUKIAN,"(45.923697, 6.869433)"
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2016-07-31,CARAVAN PALACE,"(46.8496401, 6.845060800000001)"
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-07-31,FANFARIBOLE,"(46.1049798, 7.075533399999999)"
Verbier,VERBIER FESTIVAL,2016-07-31,VERBIER FESTIVAL CHAMBER ORCHESTRA / VFCO,"(46.0960814, 7.2285512)"
