location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2011-08-03,BRUNO DUVAL,"(46.2043907, 6.1431577)"
Avenches,ROCK OZ ARENES,2011-08-03,ARNO,"(46.8806009, 7.0427075)"
