location,event,date,artist,coordinates
Geneve,JAZZ ESTIVAL - MUSIQUE EN ETE,2009-07-27,BOB MINTZER,"(46.2043907, 6.1431577)"
Verbier,VERBIER FESTIVAL,2009-07-27,SOL GABETTA,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-27,MARTHA ARGERICH,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-27,PHILIPPE JAROUSSKY,"(46.0960814, 7.2285512)"
