location,event,date,artist,coordinates
Chenes Bougeries,BIMBADABOUM FESTIVAL,2012-08-19,GAETAN,"(46.1983939, 6.1851258)"
Gampel,OPEN AIR DE GAMPEL,2012-08-19,BASTIAN BAKER,"(46.3157745, 7.741944099999999)"
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2012-08-19,ORCHESTRE DE LA SUISSE ROMANDE,"(46.2105553, 6.2317139)"
