location,event,date,artist,coordinates
Etagnieres,CROC THE ROCK,2015-10-23,PAON,"(46.5998975, 6.612918500000001)"
Geneve,JAZZCONTREBAND,2015-10-23,ALICE PERRET,"(46.2043907, 6.1431577)"
Carouge,JAZZCONTREBAND,2015-10-23,QUATUOR MICHELANGELO,"(46.1829674, 6.1378539)"
Nyon,NYON'S ON FIRE,2015-10-23,ABORTED,"(46.3832683, 6.2347852)"
