location,event,date,artist,coordinates
Geneve,FESTIVAL COULEUR CAFE GENEVE,2015-11-27,VIEUX FARKA TOURE,"(46.2043907, 6.1431577)"
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2015-11-27,NATHAN FAKE,"(46.2043907, 6.1431577)"
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2015-11-27,PANTHA DU PRINCE,"(46.2043907, 6.1431577)"
