location,event,date,artist,coordinates
Motiers,HORS TRIBU,2008-08-10,HALF A CUP OF SUPERKINGS,"(46.9111044, 6.6113106)"
Porrentruy,ROCK AIR PORRENTRUY,2008-08-10,5 AVENUE,"(47.416647, 7.0765657)"
Geneve,VILLAGE TROPICAL,2008-08-10,GRES UNIDO DE GENEVE,"(46.2043907, 6.1431577)"
