location,event,date,artist,coordinates
Seynod,JAZZCONTREBAND,2015-10-06,STEFANO SACCON,"(45.8890357, 6.102035799999999)"
Divonne Les Bains,JAZZCONTREBAND,2015-10-06,LES DOIGTS DE L'HOMME,"(46.358168, 6.136039999999999)"
