location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2015-08-10,ROOT 70 WITH STRINGS,"(46.2043907, 6.1431577)"
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2015-08-10,MADBALL,"(46.1049798, 7.075533399999999)"
