location,event,date,artist,coordinates
Lausanne,LES URBAINES,2010-12-03,GERRITT WITTMER,"(46.5196535, 6.6322734)"
Lausanne,LES URBAINES,2010-12-03,VON SPAR,"(46.5196535, 6.6322734)"
