location,event,date,artist,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-12,PEPE LIENHARD,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-12,JULIAN LAGE,"(46.4312213, 6.9106799)"
Geneve,MUSIQUES EN ETE,2010-07-12,AL FOSTER,"(46.2043907, 6.1431577)"
